rev_id,worker_id,toxicity,toxicity_score,comment,year,logged_in,ns,sample,split
199425078.0,2216,0,0.0,"`NEWLINE_TOKENNEWLINE_TOKEN== RfA Thanks ==NEWLINE_TOKENNEWLINE_TOKEN{| width=``65%`` style=``border: 2px solid black; background:#2645FF; cell-padding:0px;``NEWLINE_TOKEN|-NEWLINE_TOKEN!width=``30%``|NEWLINE_TOKEN!width=``40%`` style=``font-family: Comic Sans MS; font-size:3em; line-height:2em;``|Thanks!NEWLINE_TOKEN!width=``30%``|NEWLINE_TOKEN|-NEWLINE_TOKEN|colspan=``3``|NEWLINE_TOKEN{| class=``collapsible collapsed`` width=``100%`` style=``background:none; border:0px; margin:0px;``NEWLINE_TOKEN|-NEWLINE_TOKEN!So, yeah, you know how these work... »»»»NEWLINE_TOKEN|-NEWLINE_TOKEN|style=``text-align:center; border: 1px solid black; background:#CCCCFF;``|Thank you very much for your support in my recent RfA, which closed with a final tally of (75/1/0). Your trust in me is greatly appreciated, and I can assure you it has not been misplaced. I shall use these tools to the best of my ability, and will do my best not to let you down. Thank you once again, and happy editing as always!  (// NEWLINE_TOKEN|}NEWLINE_TOKEN|}`",2008,True,user,random,dev
52623316.0,2730,0,1.0,"You mean, not remove a comment I made, but that was completely ignored by you? Isn't this addition of a comment altering your talk page. Besides, it is a page in wikipedia, which means the public can edit it.  NEWLINE_TOKENNEWLINE_TOKEN",2006,True,user,random,train
133979924.0,2178,1,-2.0,NEWLINE_TOKENNEWLINE_TOKEN==Cease and defuck==NEWLINE_TOKENYour work is a fuckability. See Wikipedia:Wikipedia Fuckpost for more details.,2007,True,user,random,test
411748782.0,804,0,0.0,"NEWLINE_TOKENNEWLINE_TOKEN== RAPINI - video removed ==NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENDear Sir, the youtube video you removed from RAPINI is a commercial video.If you think it is allowed, please restore it and remove my note there.NEWLINE_TOKEN Prof. A.C.. ItalyNEWLINE_TOKEN   ",2011,False,user,random,dev
285621575.0,2432,0,2.0,"`NEWLINE_TOKEN:: An admin has sorted it out, so don't worry. neon white  `",2009,True,user,random,train
3561485.0,1145,0,1.0,"NEWLINE_TOKENNEWLINE_TOKEN:Your latter guess is the correct one. I have kind of a hobby comparing different BASIC implementations (though mostly on microcomputers), and I also have an interest in Data General (from reading The Soul of a New Machine, among other things).  NEWLINE_TOKENNEWLINE_TOKEN",2004,True,user,random,train
259729617.0,3773,0,1.0,Flashback episodes are usually done to save time and/or money.  NEWLINE_TOKENNEWLINE_TOKEN,2008,True,article,random,train
602923242.0,2616,0,0.0,U HAVE AN ISSUE WITH ME BAN ME OR DO ONE,2014,False,user,blocked,dev
110908269.0,3011,0,0.0,"`:I wouldn't want to have things that I did at age twelve 'dug up and thrown at me', but as Bluejay young has noted, this is exactly what happened during Helen Keller's lifetime. There are several people today who say that essentially Helen was subject to sockpuppeting, and that she never had a mind of her own. However, the other concerns are legit, IMO. I think there's a better chance of the frost kings article being referenced and better written if it were merged into this article, since people are much more likely to search for ``Helen Keller`` than ``The Frost Kings``, assuming those people had good intentions and are bold, which they aren't.  NEWLINE_TOKENNEWLINE_TOKEN`",2007,True,article,random,test
605474011.0,312,0,1.0,"NEWLINE_TOKENYou are right. I didnt knew that hungarian names can stay if they are 20%. So i ask you why can stay Serbian name not in Croatia, for example Vukovar?",2014,True,user,blocked,train
143625701.0,1834,0,0.0,add more Final Fantasy references,2007,True,article,blocked,train
666235150.0,328,0,0.0,`NEWLINE_TOKENNEWLINE_TOKEN== Fair enough ==NEWLINE_TOKENNEWLINE_TOKENWasn't intended as an attack but point taken.  `,2015,True,user,random,test
618169269.0,751,0,0.0,"`NEWLINE_TOKENNEWLINE_TOKEN== Please inform Ladislav Mecir not to state that a reference titled ``The Unit of Account Issue`` by the FASRI is the ``wrong`` citation regarding ``unit of account``.  ==NEWLINE_TOKENNEWLINE_TOKENPlease be even handed and then also inform Ladislav Mecir not to state that a reference titled ``The Unit of Account Issue`` by the FASRI is the ``wrong`` citation regarding ``unit of account``. The Financial Accounting Standards Research Initiative is the best reference ever about ``unit of account`` in US GAAP as well as IFRS. Ladislav Mecir understands very little at the high IFRS and US GAAP level about accounting theory. I do. I work with this all the time. It is my field of expertise. Ladislav Mecir is making a fool of himself statind that the best reference is the ``wrong`` citation. Then, what is the ``right`` citation? Please ask him to supply the ``right`` citation. Apparently ``only`` he knows what is the ``right`` and what is the ``wrong`` citation for an item. You know that is not correct. Please be even handed and inform him to treat good faith editors with respect. He does not do that. If your are reasonable, then you will reprimand him for simply stating my reference, from the FASRI, titled ``The Unit of Account Issue`` which quotes extensively from US GAAP, US GAAP Framework and US GAAP Standards regaring ``unit of account`` regarding the item ``unit of account``. Ladislav Mecir, arrogantly and abusively, like always, simply - amazingly - states ``It is the WRONG citation``!!!!!! Can you believe that!!!!! Please inform him - as you have informed me - to be reasonable and to accept that a reference from the FASRI titled ``The Unit of Account Issue`` is the ``right`` reference about the item ``unit of account``. I would appreciate it very much if you could show your even handedness about this and reprimand him too. If you don´t, obviously then you will have no credibility. I am waiting to see you reprimand LADISLAV MECIR as well!!  `",2014,True,user,blocked,train
528882999.0,3070,1,-2.0,NEWLINE_TOKENNEWLINE_TOKEN== YOU UNDID MY LUCKY CHARMS PAGE! ==NEWLINE_TOKENNEWLINE_TOKENF UHK YOU! IT WA S CONSTR U CT IV E !  Y OU R  TH E   BI GG F ES T  F  GOT EVER! GO F CK YOURSELF,2012,True,user,blocked,train
646878571.0,4171,0,0.0,NEWLINE_TOKENNEWLINE_TOKENThank you.NEWLINE_TOKENNEWLINE_TOKENKombinator the great.,2015,True,user,blocked,train
331568878.0,2310,0,1.0,"NEWLINE_TOKEN:I also went through the television and presidential elections section to relate it more thoroughly to the complex, but I'm running out of time to do the rest.  If everyone could do that with the other sections we'll be much better off.   ",2009,True,article,random,dev
34495620.0,576,1,-1.0,"Wait a second. Godcast = podcast by a church. From a quick glance at the link in question, it does indeed fit that requirement. What's the problem now? Anyhow, just hurry up and delete this worthless article, lol godcast, I hope by 2007 nobody will have heard of this crap.  NEWLINE_TOKEN*",2006,True,article,blocked,train
306205798.0,3329,0,0.0,"`::By your own admission, one of these ``perfectly proper edits`` contained ``inappropriate references to other organisations``: compare  with .    NEWLINE_TOKENNEWLINE_TOKEN`",2009,True,article,random,train
568992255.0,2963,0,0.0, Wikipedia:Articles for deletion/Ray PanthakiNEWLINE_TOKENNone,2013,True,user,random,test
296214775.0,1045,1,-1.0,"NEWLINE_TOKEN==hey==NEWLINE_TOKENhey nigga whats up man, i was jus wanderin' why do yall make it so hard to do the wikipedia stuff?",2009,True,user,blocked,train
176237933.0,2639,0,0.0,"NEWLINE_TOKENNEWLINE_TOKEN::Khukri - I would respond, but your talk page is semi-protected. I respect your opinion though I disagree with it and would appreciate working with you to devise a more appropriate question regarding an issue that I think is highly relevant to Wikipedia's reputation of late.   ",2007,True,user,random,test
215029832.0,3021,0,0.0,"`:::::``And let's remember, most of Napalm Death's material is not deathgrind but grindcore or death metal.``NEWLINE_TOKENNEWLINE_TOKEN:::::Wrong! Napalm Death has never been anything else but Grindcore - they just leaned on Death Metal in some phases of their career (i.e. Harmony Corruption).   NEWLINE_TOKENNEWLINE_TOKEN`",2008,True,article,random,test
412952221.0,1410,1,-1.0,NEWLINE_TOKENNEWLINE_TOKENThe last edit was not a revert   ,2011,False,user,blocked,test
224506486.0,301,1,-1.0,"Chris.  You're one to talk!  You're the dick (strike through for X-Kal) that vandalizes GNU related articles.  You might look awfully cute in a pirate hat, but you do string searches for GNU and eviscerate it like it's all that's keeping you alive.NEWLINE_TOKENNEWLINE_TOKEN:: ",2008,False,article,blocked,train
223216365.0,1793,0,0.0,"NEWLINE_TOKEN:Liar. There was no BLP violation. I took facts written in the article and rementioned them on the talk page, and they are sourced, so how was there any BLP?  ",2008,True,user,blocked,train
125898107.0,2243,0,0.0,NEWLINE_TOKENNEWLINE_TOKEN==Relegated?==NEWLINE_TOKENthere is still three games to go and west ham a clear chance to stay at the premier ship. Then why they are indicated as relegated? ,2007,True,article,random,train
432250590.0,2360,0,0.0,"NEWLINE_TOKEN::::You (and Erik) aren't doing yourselves any favours by continuing to post here.  As far as I'm concerned, posting by proxy is still posting.     ",2011,True,user,blocked,train
281554625.0,3282,0,1.0,"`NEWLINE_TOKENNEWLINE_TOKEN Please do not vandalize pages, as you did with this edit to Captain Planet. If you continue to do so, you will be blocked from editing.    `",2009,True,user,random,train
451936587.0,384,0,0.0,`NEWLINE_TOKEN:``Consensus couldn't be clearer`` only because bullies like you were busy running people off like FaheyUSMC and Agent86 last time.   `,2011,False,user,blocked,train
36081634.0,1617,0,0.0,"not to be rude, But largeprimenumbers is not a valid source, and this article is a pack of lies thanks to that.",2006,False,article,random,train
641240218.0,1822,0,0.0,NEWLINE_TOKEN:::::Noting that it wasn't I who self-reverted...    ,2015,True,user,random,train
601822244.0,2579,0,0.0,"`NEWLINE_TOKENNEWLINE_TOKEN::::::::The examples you show are mentions of the term ``comfort women`` used for comparative effect, to compare a different system to the one involving forced sexual slavery for the Japanese Imperial Army. The term ``comfort women`` is not used as an established term for a system of primarily voluntary prostitution, such as the 1945–46 RAA in Japan serving US soldiers, or the prostitution in Korea in the 1950s.   `",2014,True,article,random,dev
114193828.0,1275,1,-1.0,NEWLINE_TOKENNEWLINE_TOKENgo suck a cock bitches. fuck wikipedia. my ip changes in like  a  couple of hours anyway. fuck youNEWLINE_TOKENgo you cocker cocksuer mohterfuck unlce suckefing you go fuck your mom you dirty little ass fuck bitch i will kill you i konw where you live i will rape you yoru fucking ass,2007,False,user,blocked,test
572297366.0,1184,0,0.0,".NEWLINE_TOKENNEWLINE_TOKEN==Cory Booker==NEWLINE_TOKENNEWLINE_TOKENplease read the discussion from PrairieKid and Grammarxxx. If something appears uncited in the lede, but has a cite in the main article, regardless of how self serving, the lede must remain unchanged. Please stop vandalizing Cory Booker's page",2013,False,user,blocked,test
118854005.0,2164,1,-1.0,"NEWLINE_TOKENNEWLINE_TOKENMan NEWLINE_TOKENNEWLINE_TOKEN1. Get a lifeNEWLINE_TOKENNEWLINE_TOKEN2. Read what I wrote it explains it.NEWLINE_TOKENNEWLINE_TOKEN3. chetniks anti-Nazis? Now you shown you´re real face, don´t wright to me anymore I won´t respond and you can call it childish or wtf you want but I don´t want to waste my breath on Nazi sympatitors.NEWLINE_TOKENI won´t read what you say anymore I´l laf my ass of if it sais I got new messages.NEWLINE_TOKENNOT Peace",2007,True,user,blocked,dev
525602644.0,715,0,0.0,"`NEWLINE_TOKENNEWLINE_TOKEN== American Pie (song) ==NEWLINE_TOKENNEWLINE_TOKENHello Indian:BIO, per your question at my talk page, no. Those Madonna images at American Pie (song) will not pass NFCC and that additional infobox should be removed. If you have any other questions as you improve the article to FA standards please feel free to ask. Cheers!  | `",2012,True,user,random,train
51482827.0,2078,0,0.0,"`PlayStation Katana==NEWLINE_TOKENHas anyone heard about the name change to ``Katana``?  I saw it on the News about an hour ago over here in Mexico, I was just wondering if it was true.NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKEN==`",2006,True,article,blocked,train
276180281.0,827,0,0.0,"`NEWLINE_TOKEN::Except there's an active clarification going on right now, and it seems pretty upfront, everyone who's spoken up has said ``No, what SA is trying to pull is Wikilawyering``. I'm just going off on the number of people who aren't speaking up. It's not as difficult as people try to make it.   `",2009,True,user,random,train
90675895.0,842,0,0.0,"NEWLINE_TOKENNEWLINE_TOKEN== Edit conflict at RfA ==NEWLINE_TOKENNEWLINE_TOKENYou were quick with that correction! I had written this:NEWLINE_TOKEN:Neither Joseph Ferdinand of Bavaria, Prince of Asturias nor Charles II of Spain are living people. At least I hope they aren't... Please feel free to modify your suggestion to ObRoy. -) NB. I don't agree with ObRoy's characterisation of those diffs, if those are the diffs he meant.NEWLINE_TOKEN...and then got an edit conflict with your edit correcting your link to 'LIVING' to 'CITE'. -)  ",2006,True,user,random,train
382440776.0,449,0,0.0,"`NEWLINE_TOKEN::::There was a reason for keeping the recurring characters' dates, but it doesn't really hold up anymore. Most of the characters in the list didn't have links/articles when the list was created, so the dates were kept to keep them in order (otherwise characters ended up all over the place). They can go now though, since the majority of the list has links. I'm hoping to get the 2008 list up really soon. Anemone, can I steal that note from the EE list's talk page? -    `",2010,True,article,random,train
363183611.0,1301,1,-1.0,NEWLINE_TOKENNEWLINE_TOKENdont careNEWLINE_TOKENNEWLINE_TOKENleave me alone shithead. You have better things to do and let me do my work alone.   ,2010,False,user,blocked,dev
510585815.0,1739,0,0.0,"`NEWLINE_TOKEN:::I supported your comment there. This  is not behaving up to the standard. Your active involvement is needed. India's society section is implicitly biased against Hinduism and censors the data about others. Please take an active part in the discussion, even if you happen to disagree with me on certain issues.    `",2012,True,user,random,train
182255801.0,36,0,1.0,NEWLINE_TOKENNEWLINE_TOKENYou were not restoring anything but rather placing a section break in a new place of your choosing. If you want a section break then place a break next time when (if) you feel the need to participate with a post to the talk page.   ,2008,True,user,blocked,train
35442316.0,1436,0,1.0,"Adding advertisements to wikipedia articles is a bad idea, as they will just be removed.  ",2006,True,user,random,train
202126489.0,352,0,0.0,"`I think the following items belong in this article==NEWLINE_TOKENNEWLINE_TOKENThese items were removed by some overzealous editors.  There was a claim that one of these was a ``spam link,`` which is patently false.  Since I have quit editing myself, I'm not making these changes, but I think these items should be put back in by someone.  NEWLINE_TOKENNEWLINE_TOKEN==Other affiliations==NEWLINE_TOKENTAB_TOKEN NEWLINE_TOKEN*Alpena is part of the Roman Catholic Diocese of Gaylord Diocese of Gaylord. NEWLINE_TOKENTAB_TOKEN NEWLINE_TOKENTAB_TOKENTAB_TOKENTAB_TOKENNEWLINE_TOKENTAB_TOKENNEWLINE_TOKEN==Media==NEWLINE_TOKENTAB_TOKENTAB_TOKENNEWLINE_TOKEN==Media==NEWLINE_TOKENLine 260: TAB_TOKENLine 257:NEWLINE_TOKENNEWLINE_TOKEN==External links==NEWLINE_TOKENNEWLINE_TOKEN*Alpena Regional Medical CenterNEWLINE_TOKENTAB_TOKENTAB_TOKENNEWLINE_TOKEN*Alpena Regional Medical CenterNEWLINE_TOKENTAB_TOKENNEWLINE_TOKEN*Alpena County Soil Survey, U.S. Dept. of Agriculture, Michigan State University Extension Service (soil, history, good general information)NEWLINE_TOKENTAB_TOKENTAB_TOKENNEWLINE_TOKEN*Alpena County Soil Survey, U.S. Dept. of Agriculture, Michigan State University Extension Service (soil, history, good general information)NEWLINE_TOKENNEWLINE_TOKEN*Beacons in the Night, Michigan Lighthouse Chronology, Clarke Historical Library, Central Michigan University.NEWLINE_TOKENNEWLINE_TOKEN   StanNEWLINE_TOKEN==`",2008,True,article,blocked,dev
238336342.0,2102,0,0.0,"NEWLINE_TOKEN:edit: I found a link to the interview on youtube, I don't know how long it will stay up because of copyright concerns but he does say he is 73 years old. Fast-forward to the 6:12 mark or so, its his last question: http://www.youtube.com/watch?v=Rbu5FxD9IUg   ",2008,True,article,blocked,test
196227853.0,4226,0,1.0,"NEWLINE_TOKENNEWLINE_TOKEN*Ah, glad I caught you online!  In all honesty, I can't seem to find it online, but the style strongly suggests that s/he may have copied it longhand from a textbook or reference book, references and all.  Normally, I'd agree 100% that something like this would be an AfD if not for the user's history.  S/he put a lot of this same rambling text in existing articles as well.  Thanks again for understanding.  I don't like going against other editors without alerting them to what I plan to do, so I'm especially grateful that you were able to get back to me so quickly.    ",2008,True,user,random,train
67808127.0,1373,1,-1.0,"NEWLINE_TOKENNEWLINE_TOKEN== RV ==NEWLINE_TOKENNEWLINE_TOKENYOU HAVE RVED MY EDIT.  RV IT BACK, OR I WILL DESTROY YOU. ",2006,True,user,blocked,test
106928368.0,3690,0,0.0,"`NEWLINE_TOKENNEWLINE_TOKEN== Cinderella III: A Twist in Time Sneak Peak Announcement ==NEWLINE_TOKENNEWLINE_TOKENWell the fact that you claim that Cinderella III: A Twist in Time Sneak Peak Announcement (January 29, 2007) is just a commercial, the whole SHOW is a commercial! This is an episode with Ginger on the Set of Really Short Report, it talks about Cinderella III for 30secs, it had a first air date, thus should be an Episode, all the other resources on the internet seem to think it is, except you ``Rhindle The Red``, and who are you to claim otherwise anyways... do you work for Disney?`",2007,False,article,blocked,dev
340658063.0,55,0,1.0,"NEWLINE_TOKENNEWLINE_TOKEN== Accusations of sock puppetry ==NEWLINE_TOKENNEWLINE_TOKENI have just discovered that you have accused me of sock puppetry during my block (well, during what I thought was my block period, actually it was much shorter). Retract your unfounded accusations of sock puppetry.   ",2010,True,user,blocked,train
89768187.0,2284,0,1.0,"NEWLINE_TOKENNEWLINE_TOKEN==This article is a piece of dogshit written by pigfuckers==NEWLINE_TOKENNEWLINE_TOKENThere's no reason for this in a general interest encyclopedia.  Take it to the Battlestar Wiki.  It's garbage, and I'd like to see it deleted.   ",2006,True,article,blocked,train
282623950.0,838,1,-1.0,"`NEWLINE_TOKEN: Please stop making test edits to Wikipedia. It is considered vandalism, which, under Wikipedia policy, can lead to blocking of editing privileges. If you would like to experiment again, please use the sandbox.    `",2009,True,user,random,test
243661327.0,2618,0,0.0,"NEWLINE_TOKEN:Sorry for forgetting to tell you. You are right, QaBobAllah's talk page comment came rather late and didn't include the obvious link.   ",2008,True,user,random,train
181983965.0,1522,1,-1.0,priceless. I hate that guy,2008,False,user,blocked,train
136127086.0,1930,0,0.0,`NEWLINE_TOKENNEWLINE_TOKEN:The use of ``proprietary`` pre-dates Stallman in other contexts (as does the development of proprietary software pre-dates Stallman's distilling of the free software idea in the early 1980s).  See vendor lock-in for examples of proprietary outside of software.  `,2007,False,article,random,test
93089677.0,3233,1,-1.0,"`NEWLINE_TOKENNEWLINE_TOKEN:No dude, you do. Stop bugging Pax and all the other users. Oh, and by the way, I knew you were Afrika paprika from the beginning, since you were acting and talking like Afrika paprika. Don't lie to me because I know liers when I see one. Good job using a line from Severina's ``Moja Štikla`` song as a username. Now, please stop bugging the other users, especially Pax. Or else! Oh, and don't SPAM and put shitty remarks that are attacks to users. It's not funny. STAY AWAY FROM WIKIPEDIA, YOU DAMN VANDAL!!!!!  `",2006,True,article,blocked,test
169041928.0,2144,0,1.0,"NEWLINE_TOKENNEWLINE_TOKEN== IMDb Trivia!? ==NEWLINE_TOKENNEWLINE_TOKENI was reviewing upcoming Featured Articles, and I was appalled to see that the Internet Movie Database was cited in four different departments in this Featured Article.  IMDb is a guarded wiki, in which users submit information which may or may not be accepted.  The most lenient feature is the trivia page, which completely violates Wikipedia's verifiability policy in not coming from a reliable source.  I strongly suggest purging direct usage of IMDb in this Featured Article; its only merit is as an external link. —  •  - ",2007,True,article,random,train
679474510.0,55,0,1.0,"NEWLINE_TOKENNEWLINE_TOKEN== Uma Thurman ==NEWLINE_TOKENNEWLINE_TOKENHello, Noreplyhaha! If you'd like to make a case for undoing my edits to the Uma Thurman entry, I'd love to know what your reasons are. I think my edits are all justified for the reasons I stated in the comments, and I will be re-entering them unless there is an important reason not to.NEWLINE_TOKENNEWLINE_TOKEN  ",2015,True,user,blocked,dev
315861003.0,1065,1,-2.0,"NEWLINE_TOKENNEWLINE_TOKEN== dear self-righteous, self-absorbed, insignificant little puke, ==NEWLINE_TOKENNEWLINE_TOKENWHEN I WANT YOUR FUCKING OPINION I'LL GIVE IT TO YOU.NEWLINE_TOKENUNTIL THEN, SHUT THE FUCK UP AND KEEP SUCKING OBAMA'S DICK!",2009,False,user,blocked,train
556496540.0,2224,0,0.0,"`** Drmies, you clearly do not care about Wikipedia. You do not care about my ability to edit articles. You do not care. Do you know what really is ``oppressing``? Your abusive block. You abused your tools, and you need to be de-syoped. I am still waiting for a  to review this absurd block. I would even welcome the input of Admin  — even to him the double standard at play here should be appalling. Yours ~   NEWLINE_TOKEN`",2013,True,user,blocked,train
294387517.0,2461,0,1.0,"Jeremy SpencerNEWLINE_TOKENThanks for editing in the note from JS into his article. It may be that some Wikipedians will try to remove it as unsourced (no proof that the note is from JS), but I will try and argue for keeping it if an issue arises. I've written a fair chunk of the article, but only the musical stuff - I've always distanced myself from the other business, and I don't want to be associated with its presence in the article. Indeed I tried to have it removed as biased when it appeared in the article, with no luck unfortunately. Cheers,   ",2009,True,user,random,train
159052655.0,3457,0,0.0,this is an IP address on the internets.,2007,False,user,blocked,test
166283844.0,695,0,1.0,`Hauskalainen|Tom]] NEWLINE_TOKENNEWLINE_TOKENRFC Response The ``criticism`` section reads like a POV essay without adequate references. I have added the appropriate tag. [[User:`,2007,True,article,random,train
381312620.0,3491,0,1.0,"NEWLINE_TOKEN::Nableezy, Your edits when compared with the IP aren't just similar, they are exactly the same.NEWLINE_TOKEN::*Nableezy edit: NEWLINE_TOKEN::*IP edit: NEWLINE_TOKEN::In any event, I filed an SPI  ",2010,True,user,blocked,train
65803078.0,246,0,0.0,"`:::Please dont keep leaving your useless tralala on my userpage alongside my amused replies to your inane tralala. Please keep your tralala and useless chit-chat for ``Painstakingly`` ``improving`` articles. LOL. Also, you can just accept my condensation patterns that I have to do in any article and we are cool. LOL. You can keep vainly condensing that Episode 4 of Apprentice when someone else edits it, till it has a single ``last word`` for all I care. LOL.NEWLINE_TOKEN:::In contradiction to some people, the nice, intelligent, secure, and not-vain Sue Anne appreciated my edits and condensing of that very section of Apprentice 4 muchly (her comment below) LOL. NEWLINE_TOKEN:::This is the final PAINSTAKING chit-chat I am gonna give you. HAHAHAHA. Bye Bye.  NEWLINE_TOKENNEWLINE_TOKEN`",2006,False,user,blocked,train
50234683.0,2276,0,1.0,"NEWLINE_TOKEN:Sorry about that - I've got 50MB on that account but I've been a bit lax with it of late.  It's cleaned up now mate.  Many thanks for the Brits version, it's been a long time since I heard that!  Bill comes in a beat too late on the second verse.   ",2006,True,user,random,train
100254236.0,758,0,1.0,"`NEWLINE_TOKENNEWLINE_TOKEN== Werdnabot messages ==NEWLINE_TOKENNEWLINE_TOKENHi! I was going through your talk page history and noticed that Werdnabot archived 12 messages. These messages were left on  for a long time, which had to be archived manually to this page. I just want to bring these to your attention, in case you haven't read these messages yet.'''''''''' Reviews? `",2007,True,user,random,dev
475742904.0,3112,1,-2.0,NEWLINE_TOKENNEWLINE_TOKENWhy aren't you banned you fucking Mexican gay prick.,2012,False,user,blocked,test
399029925.0,2036,0,1.0,"`NEWLINE_TOKEN:::I honestly do. I would be willing to discuss this, but for now I wish to place a notability tag and go from there.... maybe someone can add sources. `",2010,True,article,blocked,train
222491928.0,3064,0,1.0,"NEWLINE_TOKENNEWLINE_TOKEN==Singer Edits==NEWLINE_TOKENI have no problem adding the date for context.  I did not intend to misrepresent things, rather just the opposite.    ",2008,True,user,blocked,train
443899694.0,752,0,1.0,`NEWLINE_TOKEN::::This is not a negotation. Don't do this again on anyone's talk page. He asked you to discuss it at the article talk page. Either do that or do nothing. ' - ' `,2011,True,user,random,train
254574177.0,2091,0,1.0,"`NEWLINE_TOKENNEWLINE_TOKEN== The Rc Hizzal ==NEWLINE_TOKENI have removed this because I don't know what the hell that is, google gave one result and ``Did you mean: The Rc Hizzle`` which didn't help much either (it was under the disambig template anyway).    `",2008,True,article,random,test
120235310.0,3394,0,0.0,NEWLINE_TOKENWill you give me a cuddle?NEWLINE_TOKEN,2007,False,user,blocked,test
397721042.0,802,0,1.0,"NEWLINE_TOKEN** Eek, I am very new to the Wiki world and definitely have a lot to learn. Thanks, and let me know if you have more tips. I will attempt to clean up this entry and keep it more factual, unbiased, and establish a broad range of topics so that I don't get the COI tag or any others. I just started contributing this week and have a lot more that I think I could add to the wiki world... just have to learn how to do it correctly. If you have advice, I'd love to hear it. I think varying topics and building a diverse profile will help. Cheers!   ",2010,True,user,random,train
95368671.0,1907,1,-1.0,"NEWLINE_TOKENNEWLINE_TOKENI'm not a anonymous user making uncivil comment to start off and I don't know about editing others peoples comments by mistake, I apologizem it won't happen again if I did do that by mistake, but Adam Weeden and aviper2k7 were in direct violation by adding the on current pace stats to the page, because it was a direct violation of Wikipedia's NOR and NOT policy's and I knew this and was fighting to get it removed and it was by a 4 - 1 disapprove vote, and now they are telling lies about me because they are bitter because there current pace stuff was removed and they should be repremended for making untrue sladerious remarks and lies about me and refusing to remove the current pace stuff after they were told it was a direct violation of Wikipedia NOR and NOT policys, so you need to be dealing with them, and also aviper2k7 was born in 1989, which would make him 17, so the fact that he is a minor should be dealt with to and aviper2k7 and Adam Weeden both have violated the 3RR rule several time the past several weeks on the Brett Favre main page and Brett Favre talk page, so please deal with that Shadow1, all I'm trying to do is put acurate stats on the Brett Favre page and make sure that Wikipedia's NOR and NOT policys are obeyed, and not take it upon myself to do what I want even though it's against the rules like user Adam Weeden and aviper2k7 have, Thanks, starwars1955",2006,True,article,blocked,test
198142947.0,2611,0,0.0,"NEWLINE_TOKENNEWLINE_TOKEN:Perhaps we could work something out. I propose we put the following tag to this article, and to all other articles about religion, like Jesus and Islam: NEWLINE_TOKEN   ",2008,False,article,blocked,train
114929057.0,2825,0,1.0,"`NEWLINE_TOKENNEWLINE_TOKEN== Out of date ==NEWLINE_TOKENNEWLINE_TOKENConcerning the line ``A early version of this article was an extract from The Household Cyclopedia of General Information, 1881. The methods described may therefore be out of date.``NEWLINE_TOKENThe methods in this article are still used in the industry to determine the age of an animal.NEWLINE_TOKENCheers  `",2007,True,article,random,train
481840053.0,401,0,1.0,`NEWLINE_TOKEN:::I've added spa tag.. I'll also add the SPI diff and leave it on closer.   `,2012,True,user,random,test
341886601.0,115,0,1.0,"`NEWLINE_TOKENNEWLINE_TOKENThank you! Haha I am a fan of Rescue Heroes, and I'm 20. It's not like Barney & Friends since it doesn't have stuff on going to the doctor or anything like that, and it's not like Dora The Explorer since it doesn't say things like ``Do You See The Red Ball?`` I know from having to babysit for some kids sometimes, and besides, they showed how to put out a Grease Fire in one episode, what Four-Year-Old Would be allowed to do that? Anyway, thanks for telling me why you put the unreferenced tag there, you telling me was a big help.   `",2010,True,user,blocked,train
51000564.0,805,0,1.0,"NEWLINE_TOKENNEWLINE_TOKEN== Chola dynasty peer review ==NEWLINE_TOKENNEWLINE_TOKENHi, Thanks for your comments on Wikipedia:Peer review/Chola dynasty. I have taken your suggestions and made the appropriate changes. Can you please take another look and comment?NEWLINE_TOKENNEWLINE_TOKENThanks -  ",2006,True,user,random,dev
296820600.0,1141,0,1.0,"`NEWLINE_TOKENNEWLINE_TOKEN== Re: List of members of the Commonwealth of Nations ==NEWLINE_TOKENNEWLINE_TOKENI'm an administrator, but no, I have no intentions of trying to get you in trouble. However, further violations of the edit warring policy may lead to consequences. Please discuss the matter on a relevant talk page, and pursue dispute resolution if necessary. Thank you. –'''''' |  `",2009,True,user,random,test
547462555.0,3422,0,0.0,NEWLINE_TOKEN:::It was reverted by ClueBot within the same minute. ''' (') ,2013,True,article,random,train
354035829.0,2889,0,0.0,"NEWLINE_TOKEN:::::Good luck getting that posted on this liberal blog, otherwise known as Wikipedia.  ",2010,False,article,blocked,dev
24118417.0,1718,1,-1.0,NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKEN::You guyz are all just Elf-Masher wannabes !  None of you have contributed one word to the Dog fighting article and none of you even know about Dog Fighting.....Do Any Of You Know Have Any Elves I Can Mash??  ,2005,True,article,blocked,dev
605117764.0,226,1,-1.0,NEWLINE_TOKENNEWLINE_TOKEN::Discussion has also been continued .  NEWLINE_TOKENNEWLINE_TOKEN,2014,True,user,blocked,train
